id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z233xfig3su1tzducacdp432bssosmzp2mnbivfdox1w03c010c,ewewt ayew,3 years ago,1380863792987,"Movie is a mess, hot hot mess.",0,false,0,,,,,,
z223slhhytu1xh3ht04t1aokgc34syfwofku3eag4p2prk0h00410,Lana Barzan,3 years ago,1380863792987,I love just edward and carlisle.,0,false,0,,,,,,
z23gstrj2vzuxxcvxacdp4342ki12k0xxv21jtkl0vpw03c010c,Amanda Setters,3 years ago,1380863792988,":,",0,false,0,,,,,,
z23as54ahtvxuboxf04t1aokgsnugep0sk2ahgnjzbtwbk0h00410,Paridhi Rankavat,3 years ago,1380863795600,The first twilight movie was so depressing,0,false,0,,,,,,
z23fcdqgmlinxnqexacdp4321ldejlpyvpjp0gis5nlw03c010c,chandler lucas,3 years ago,1380863795601,I find Twilight kinda overrated...,0,false,0,,,,,,
z22ugvjx5wydttlv2acdp4352inejr5wzq224zzj5ulw03c010c,Linda Schuldt,3 years ago,1380863795601,I like bella and Edward,0,false,0,,,,,,
z23oefwydpmugtreaacdp430nhivfdwxyxozd4ovd1lw03c010c,Gentlemen Z,3 years ago,1380863795602,"At first, I tought it was gey, then I read the internet rules. (rule19.The stronger u hate the stronger it gets.) Now I don' t hate this movie.",0,false,0,,,,,,
z23oexozep25xn3hc04t1aokgeilrqtim5nbb3x4nmjubk0h00410,Sabine El-Hawari,3 years ago,1380863795602,Holy crap!,0,false,0,,,,,,
z23avj4hknzohlihg04t1aokgqk13mexbrbh1wjiiizxbk0h00410,aws awe,3 years ago,1380863795603,بيلا ادوردواو,0,false,0,,,,,,
z23avj4hknzohlihg04t1aokg120citei4uyf0kwvuwirk0h00410,aws awe,3 years ago,1380863795603,الفلم مره حلو,0,false,0,,,,,,
z234dterfxanura5l04t1aokgmfboaca3genc01jhb3zbk0h00410,worm chan,3 years ago,1380863795604,If to Sony like twilight then don't watch their videos,0,false,0,,,,,,
z22kxbu4cvb4tfx5304t1aokgocqctqoudoyrrcqyrozbk0h00410,roqaia alali,3 years ago,1380863795605,من اين احصل ع الفلم كامل ومترجم؟؟؟؟,0,false,0,,,,,,
z22bvfthrzupxzqniacdp430hptnle2i2rcrvqop0shw03c010c,Shreya Gupta,3 years ago,1380863795605,This is wrong but I'm still addicted to it for some dumb reason -_-,0,false,0,,,,,,
z220u52ygx2pxfqaz04t1aokgj11yqp1uz4gjbwbutyobk0h00410,Jake Johnson,3 years ago,1380863795605,Wtf what is wrong with you people why do you like this,0,false,0,,,,,,
z22yvnuyeqbycncnuacdp4344vitjjw1sskrrmivv4lw03c010c,Beverly Law,3 years ago,1380863795606,It's too bloody when renesmee borned,0,false,0,,,,,,
z22vuhqpvu3pcfpwv04t1aokgxnm2ypsjc2v0f2ykqvnbk0h00410,lancsFrogger,3 years ago,1380863795606,"""no-one's ever loved anyone the way i love you.... there's one exception"" f**k. a four cheese pizza's got nothing on this movie. its cheesiness is off the charts",0,false,0,,,,,,
z22mhphotxe3ipdfgacdp4311ffymiobe5g2t22p025w03c010c,Anka .Ancutza,3 years ago,1380863795607,The movie is fabulous...It is very sensible,0,false,0,,,,,,
z23mczzx1zidf5okyacdp432x5a0zqug5eqm4b4p3cxw03c010c,Carrie Young,3 years ago,1380863795607,I love Carlisle!!,0,false,0,,,,,,
z225x3jgqsmhz1n3tacdp432qhd5g5rcunfe3zx3okhw03c010c,Laura Rose,3 years ago,1380863795608,Twilight sucks,0,false,0,,,,,,
z23pxvwggvjdythuracdp434ucfv2xxf1ihs1b4gt5xw03c010c,mark heerring,3 years ago,1380863795608,yup stop talking about yourself dude,0,false,0,,,,,,
z23mhtkato2nhv4h304t1aokgk555q2lvuvxuwvs1oeybk0h00410,Chris The Fish,3 years ago,1380863795609,you are probably gay...,0,false,0,,,,,,
z23wwtawrz3jynx01acdp435zcipi0uib1axty5dfglw03c010c,Adonis Crum,3 years ago,1380863795609,"Dang he fucked her so hard , he broke the dang bed .",0,false,0,,,,,,
z22ttznxxlu2stpefacdp434pxhnvrs2k3fdbr2agqxw03c010c,Jiahn Kim,3 years ago,1380863795610,Lol Edwards eyes get so big!!! HAHAHAH,0,false,0,,,,,,
z23kjpcb1vb4sls5204t1aokgmkplw533ws5kh1gluttbk0h00410,man chbouk,3 years ago,1380863795610,è fantastico a me piace loooooooooooooooove,0,false,0,,,,,,
z220ylno2wyzvvwsfacdp43ay3yad2hllbaqialkllpw03c010c,peke48ify,3 years ago,1380863795629,cf.,0,false,0,,,,,,
z23lgjuq0uukhnoj204t1aokg1jh0n440qhdadxbpkbwrk0h00410,Sarah leè,3 years ago,1380863795629,did the kid come out?,0,false,0,,,,,,
z23iurqy4y2ee1nqf04t1aokgpal2ykfuluaxw5aorncbk0h00410,Samantha Blansett,3 years ago,1380863795630,i like ed kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk aaaaaaaaaaaaaaaaaaaaaaaa,0,false,0,,,,,,
z230ebhjkpjhcbj1facdp43bvxjr1os5cidkskcm1opw03c010c,Lacy Lacy,3 years ago,1380863795630,Love it but! Need to but movie really bad!!!!!,0,false,0,,,,,,
z22wjfrz5snfsv12qacdp430tw1inaibzxybymfdnwpw03c010c,jessa jean yanes,3 years ago,1380863795631,kung ako sana si bella si jacob nalang yung pinakasalan ko hehehehehhehh kasi ang PANGIT ni edward di sila bagay ni bella eeeeeeeeeeeeeeewwwwwwwwwwwwwww....... :P,0,false,0,,,,,,
z23ztnooptabczifyacdp433ve2hvbinkyhuwxhdv4dw03c010c,Leelee Rolle,3 years ago,1380863795631,hey guys...follow me on twitter @Feliciahunnie :),0,false,0,,,,,,
z22ghj4rftf4tbizp04t1aokgoetktiec5un5fznsdtxbk0h00410,EllieGrimesVA,3 years ago,1380863795632,"I'm now an X Twilight Hater. My friend has made me love this series, even though I've only seen tge first two movies.",0,false,0,,,,,,
z232vbfpqy3gvziih04t1aokgyomfimxaydt1kufuljxbk0h00410,Numb40,3 years ago,1380863795633,"Just watched the whole fuckin' movie and seriously its by far the worst movie I have ever seen in my life. For those who didnt watch it yet: Dont dare, only a waste of time.",0,false,0,,,,,,
z223cthrwxaytzlexacdp435m30mqthhfdwjow0fms5w03c010c,Helen Natasha,3 years ago,1380863795633,hoW to be brave,0,false,0,,,,,,
z22rjlai1zi2ylvmtacdp43an334h0vsph1mhqzjeexw03c010c,beautybabe101,3 years ago,1380863795634,HOW CAN THERE POSSIBLY BE TWILIGHT HATERS :O,0,false,0,,,,,,
z22tvhs5fl2gsp4ja04t1aokg0xr4takykbucwn2udk0bk0h00410,Sh C,3 years ago,1380863795634,who doesn't??!! <3 ;),0,false,0,,,,,,
z22tvhs5fl2gsp4ja04t1aokgsxg0rzxfciwxrrr3qzark0h00410,Sh C,3 years ago,1380863795635,Thumbs up if you are watching this in memory of the twilight saga <3,0,false,0,,,,,,
z23xjdxp4zupipd21acdp4353nr1r3dp13lq35jenk5w03c010c,darren aranofsky,3 years ago,1380863795635,F. 10th worst film of decade.,0,false,0,,,,,,
z22chrnqsvnigje3hacdp434oyroqauofd4mnm0ut25w03c010c,mareia kamila soto,3 years ago,1380863795636,UUuuufff Que Cuca De Pelicula La Mejor Pelicula De Toda La Historia.....,0,false,0,,,,,,
z22mhboaekugwfxba04t1aokgqycjcpd3bn5vczkxn1hbk0h00410,Lionel Collier,3 years ago,1380863795636,hey guys i just got part 2 online Go watch it online here .... bit.ly/X9NcTp?=fjfjngjgd,0,false,0,,,,,,
z23jj3urllqshd14k04t1aokgl0ktn3dhg5qjvekrrtqrk0h00410,colele mando,3 years ago,1380863795637,this is a box office movie with big casts choice. movieparadeonline.co.nr,0,false,0,,,,,,
z22sdxvqsxuxvr4j404t1aokglspsw1rntne2xqg5tcjbk0h00410,Jessie Miah,3 years ago,1380863795637,"Twilight Saga Breaking Dawn Part 2 is pretty cool, although i must say i had a too much expectations towards the end, anyway the full movie is located here bit.ly/XpfNxc?=FefA",0,false,0,,,,,,
z230xx3hfsm0y3k4b04t1aokg22sfjq50bw2l4hrayrqbk0h00410,otelita vianora,3 years ago,1380863795638,bello film adoro ma ancora no lo visto,0,false,0,,,,,,
z235sfuayoqmxbu4q04t1aokgjh2plqppu3pegnh4jm5bk0h00410,alisha van deventer,3 years ago,1380863795638,I love Jacob,0,false,0,,,,,,
z22qihzjfxvguxrp004t1aokgpgikr4onc0ceyotxofdbk0h00410,Pixel Art Ola,3 years ago,1380863795639,50 shades trailer official! watch?v=fVb1fVcaLZg,0,false,0,,,,,,
z224d34xbwuguxvvtacdp43axujbayusz3gl0rh2er5w03c010c,Angelina Ngo,3 years ago,1380863795640,Ididnt watch it yet,0,false,0,,,,,,
z224d34xbwuguxvvtacdp430qnup52o4fiezwx0zy15w03c010c,Angelina Ngo,3 years ago,1380863795640,She had to deliver in front of them I think,0,false,0,,,,,,
z22tyzv4pljfypqxl04t1aokgxdwgrykgyu0omrtbm3tbk0h00410,omar sk,3 years ago,1380863795641,ppl don't lsn to what other say ... I took a wrong thought about the film but it turned out to be so freakin goooooood !!!,0,false,0,,,,,,
z22otnbpamjpin5jo04t1aokgjpehslxbcwaoifm3lnzrk0h00410,Rain Jovovich,3 years ago,1380863795642,((Twilight is a Beautiful Love Story)) I give all the movies and books A++,0,false,0,,,,,,
z230ytdb2mixxx5g304t1aokgeeeutflct0ngzect0wnbk0h00410,Jessica Tyler,3 years ago,1380863795642,KILL IT BEFORE IT HATCHES SAYS SAM!,0,false,0,,,,,,
z23ch1yi0rikfxnxz04t1aokgifs2h4plyx0e5ituvvkbk0h00410,Tech games,3 years ago,1380863795642,watch or Download Full Part of twilight saga breaking dawn in HD Quality Bigwards.blogspot.in,0,false,0,,,,,,
z22gg5gppxj3ytgw504t1aokggsz5j55xb5uy5owvqg2bk0h00410,mizz mae,3 years ago,1380863795643,same here :O SUCH A GOOD MOVIE!,0,false,0,,,,,,
z22gg5gppxj3ytgw504t1aokgr3aob144q3deo0lfawibk0h00410,mizz mae,3 years ago,1380863795644,seeing it today(:,0,false,0,,,,,,
z23kwvuyxw3jsvnqq04t1aokgd0wzty5qkfnnzca0swvrk0h00410,ukhouseRJ,3 years ago,1380863795644,the worst movie of all time girls that like this do your self a favor go get some real dick!!!!,0,false,0,,,,,,
z224hh3h1n3ezrpj504t1aokgmxlukcs3ft3b5jayub1rk0h00410,hello91105,3 years ago,1380863796915,Im sad that twilight ended! :(,0,false,0,,,,,,
z23vitoivonucpjfmacdp434qdh0rfxdiizzmotfr01w03c010c,guly,3 years ago,1380863796915,SPOILER ALERT : THIS MOVIE SUX U WILL FEEL FUCKED UP AFTER U SEEN IT WASTE OF MONEY,0,false,0,,,,,,
z23pxvwggvjdythuracdp43augicyfji1fy1fhxla3lw03c010c,mark heerring,3 years ago,1380863796916,at first i thought it was gay theni started to watch it and i wanted it more and more,0,false,0,,,,,,
z22cfjnwjsqodjkviacdp435szj0f1jyjbbdpxm5ckxw03c010c,Ed Potter,3 years ago,1380863796916,cool ! but ... rated R ? Uhh i'm below 18 omg my innocent eyes lolz ! poor Bella's daddy ... :'(,0,false,0,,,,,,
z23rh11gxvmxzlpis04t1aokg4t1rn3240cvfhukuiwnbk0h00410,Ana Chagas,3 years ago,1380863796917,eu vi e e muito legal,0,false,0,,,,,,
z22hydty5wmoijxxl04t1aokghewq4n4pcdfenojd5uerk0h00410,sindy angelyn,3 years ago,1380863796917,coooooooooooooooooooolllllllllllllllllllllll,0,false,0,,,,,,
z234hhgzetzycpjid04t1aokg24wmf2yb2xxbz0use3ork0h00410,Igoor Vás,3 years ago,1380863796918,legal o filme eu tenho os 4,0,false,0,,,,,,
z23lhjtzvxedzffjr04t1aokgk0sgx3kg234rd1hgxcsrk0h00410,kaylie s,3 years ago,1380863796918,"I watched the start of this movie, and when Jacob ran out of the house because he was angry from the wedding invite he got, the dad wheeled his self out and yelled his name. But Jacob ran away as an angry werewolf. He reached down to grab the note, and his right foot SLIGHTLY slipped. HANDICAP MY ASS!",0,false,0,,,,,,
z22dsb1gymfdwtp0zacdp434cykhdcswz1sxc5ldikpw03c010c,Sandy Muimui,3 years ago,1380863796918,is it me or does it seem that part 2 has a better storyline?,0,false,0,,,,,,
z22myjpa0nvoen4cfacdp431j1jteqvevmxzryx3cy1w03c010c,BrokenLollipop26,3 years ago,1380863796919,Suck ass,0,false,0,,,,,,
z23gw3vbboytyrpzy04t1aokghk23gldhtbvghfm302gbk0h00410,Anahi CrewEcu,3 years ago,1380863796919,Thumps Up if you watching this in 2012,0,false,0,,,,,,
z23ng5tzzkjgunq3iacdp431mio4ltqgs25hyqx40jdw03c010c,deja allison,3 years ago,1380863796920,whats the soundtrack,0,false,0,,,,,,
z235vnx4fln3e1qduacdp432j2twsvfc5ugyyz2zun1w03c010c,micaila villa,3 years ago,1380863796920,hi,0,false,0,,,,,,
z23uzbhx3ue5gbnupacdp434mrjr0pgwqh0stb13k11w03c010c,Brianna Klopatek,3 years ago,1380863796920,I love twilight,0,false,0,,,,,,
